SalesOrder,SalesLineup,Bundle_History_ID,Taskid,TaskType,TaskIsDone,Entrytype,Action,History_Employee_Original,History_DateTime_CDT,History_Date_CDT
3010384708,37010,1287186,5946766,4,1,Tasks,Modified,644666,2024-06-28 19:32:57.507,2024-06-28
3010384708,37010,1287186,5947028,4,1,Tasks,Modified,684841,2024-06-28 19:25:13.230,2024-06-28
3010384708,37010,1287186,5947002,4,1,Tasks,Modified,00888296,2024-06-28 17:52:38.887,2024-06-28
3010384708,37010,1287186,5947243,1,1,Tasks,Modified,00491900,2024-06-28 20:08:46.063,2024-06-28
3010384708,37010,1287186,5947081,1,1,Tasks,Modified,675604,2024-06-28 20:10:41.663,2024-06-28
3010384708,37010,1287186,5947516,2,1,Tasks,Modified,644666,2024-06-28 20:15:16.957,2024-06-28
3010384708,37010,1287186,5947489,2,1,Tasks,Modified,00510869,2024-06-28 09:29:19.950,2024-06-28
3010384708,37010,1287186,5947958,1,1,Tasks,Modified,684841,2024-06-28 19:24:19.167,2024-06-28
3010384708,37010,1287186,5946860,4,1,Tasks,Modified,819356,2024-06-28 11:17:06.773,2024-06-28
3010384708,37010,1287186,5947265,2,1,Tasks,Modified,00491900,2024-06-28 23:32:50.253,2024-06-28
3010384708,37010,1287186,5947034,4,1,Tasks,Modified,684841,2024-06-28 19:25:58.930,2024-06-28
3010384708,37010,1287186,5946731,4,1,Tasks,Modified,00510869,2024-06-28 11:25:15.033,2024-06-28
3010384708,37010,1287186,5947056,1,1,Tasks,Modified,675604,2024-06-28 19:08:39.290,2024-06-28
3010384708,37010,1287186,5946749,4,1,Tasks,Modified,00510869,2024-06-28 08:32:28.773,2024-06-28
3010384708,37010,1287186,5946729,4,1,Tasks,Modified,819356,2024-06-28 11:04:13.373,2024-06-28
3010384708,37010,1287186,5947248,1,1,Tasks,Modified,00491900,2024-06-28 21:12:20.630,2024-06-28
3010384708,37010,1287186,5946928,4,1,Tasks,Modified,675604,2024-06-28 22:00:01.130,2024-06-28
3010384708,37010,1287186,5946980,4,1,Tasks,Modified,675604,2024-06-28 23:04:36.687,2024-06-28
3010384708,37010,1287186,5947935,1,1,Tasks,Modified,684841,2024-06-28 17:18:44.360,2024-06-28
3010384708,37010,1287186,5947952,2,1,Tasks,Modified,684841,2024-06-28 17:41:38.430,2024-06-28
3010384708,37010,1287186,5947910,2,1,Tasks,Modified,00888296,2024-06-28 18:15:35.567,2024-06-28
3010384708,37010,1287186,5946822,4,1,Tasks,Modified,675604,2024-06-28 21:33:03.550,2024-06-28
3010384708,37010,1287186,5946924,4,1,Tasks,Modified,675604,2024-06-28 22:06:34.090,2024-06-28
3010384708,37010,1287186,5947925,2,1,Tasks,Modified,00888296,2024-06-28 18:15:25.037,2024-06-28
3010384708,37010,1287186,5947083,1,1,Tasks,Modified,675604,2024-06-28 20:15:47.623,2024-06-28
3010384708,37010,1287186,5947558,1,1,Tasks,Modified,819356,2024-06-28 08:29:49.640,2024-06-28
3010384708,37010,1287186,5946662,4,1,Tasks,Modified,819356,2024-06-28 10:55:58.180,2024-06-28
3010384708,37010,1287186,5947100,2,1,Tasks,Modified,675604,2024-06-29 00:10:44.303,2024-06-29
3010384708,37010,1287186,5947240,1,1,Tasks,Modified,00491900,2024-06-28 20:02:36.140,2024-06-28
3010384708,37010,1287186,5946792,4,1,Tasks,Modified,675604,2024-06-28 21:20:59.400,2024-06-28
3010384708,37010,1287186,5947274,2,1,Tasks,Modified,00491900,2024-06-28 23:32:43.507,2024-06-28
3010384708,37010,1287186,5947559,1,1,Tasks,Modified,819356,2024-06-28 08:29:40.813,2024-06-28
3010384708,37010,1287186,5946630,4,1,Tasks,Modified,675604,2024-06-28 17:39:55.043,2024-06-28
3010384708,37010,1287186,5947308,1,1,Tasks,Modified,675604,2024-06-28 17:02:15.433,2024-06-28
3010384708,37010,1287186,5946790,4,1,Tasks,Modified,675604,2024-06-28 21:30:56.180,2024-06-28
3010384708,37010,1287186,5947063,1,1,Tasks,Modified,675604,2024-06-28 19:14:02.310,2024-06-28
3010384708,37010,1287186,5947465,1,1,Tasks,Modified,00510869,2024-06-28 08:58:27.063,2024-06-28
3010384708,37010,1287186,5947963,1,1,Tasks,Modified,684841,2024-06-28 19:24:54.710,2024-06-28
3010384708,37010,1287186,5947310,1,1,Tasks,Modified,675604,2024-06-28 16:59:43.777,2024-06-28
3010384708,37010,1287186,5947700,1,1,Tasks,Modified,957067,2024-06-28 17:06:37.447,2024-06-28
3010384708,37010,1287186,5947205,2,1,Tasks,Modified,675604,2024-06-29 00:08:00.753,2024-06-29
3010384708,37010,1287186,5947901,1,1,Tasks,Modified,00888296,2024-06-28 17:08:07.317,2024-06-28
3010384708,37010,1287186,5946838,4,1,Tasks,Modified,819356,2024-06-28 11:11:16.163,2024-06-28
3010384708,37010,1287186,5946716,4,1,Tasks,Modified,675604,2024-06-28 23:39:19.797,2024-06-28
3010384708,37010,1287186,5947709,1,1,Tasks,Modified,957067,2024-06-28 18:17:52.520,2024-06-28
3010384708,37010,1287186,5947712,2,1,Tasks,Modified,957067,2024-06-28 19:06:49.890,2024-06-28
3010384708,37010,1287186,5946885,4,1,Tasks,Modified,957067,2024-06-28 18:44:11.520,2024-06-28
3010384708,37010,1287186,5947062,1,1,Tasks,Modified,675604,2024-06-28 19:13:54.390,2024-06-28
3010384708,37010,1287186,5947964,1,1,Tasks,Modified,684841,2024-06-28 19:25:04.600,2024-06-28
3010384708,37010,1287186,5946692,4,1,Tasks,Modified,819356,2024-06-28 08:34:45.327,2024-06-28
3010384708,37010,1287186,5947708,1,1,Tasks,Modified,957067,2024-06-28 17:56:16.547,2024-06-28
3010384708,37010,1287186,5947254,1,1,Tasks,Modified,00491900,2024-06-28 21:13:01.563,2024-06-28
3010384708,37010,1287186,5947796,1,1,Tasks,Modified,819356,2024-06-28 10:46:23.880,2024-06-28
3010384708,37010,1287186,5946945,4,1,Tasks,Modified,675604,2024-06-28 23:02:11.643,2024-06-28
3010384708,37010,1287186,5947299,2,1,Tasks,Modified,819356,2024-06-28 08:56:05.473,2024-06-28
3010384708,37010,1287186,5947898,1,1,Tasks,Modified,00888296,2024-06-28 16:50:19.173,2024-06-28
3010384708,37010,1287186,5946806,4,1,Tasks,Modified,819356,2024-06-28 11:07:05.900,2024-06-28
3010384708,37010,1287186,5946836,4,1,Tasks,Modified,819356,2024-06-28 11:11:21.477,2024-06-28
3010384708,37010,1287186,5947246,1,1,Tasks,Modified,00491900,2024-06-28 20:22:58.713,2024-06-28
3010384708,37010,1287186,5947013,4,1,Tasks,Modified,684841,2024-06-28 17:40:52.270,2024-06-28
3010384708,37010,1287186,5947560,1,1,Tasks,Modified,819356,2024-06-28 08:32:22.763,2024-06-28
3010384708,37010,1287186,5946819,4,1,Tasks,Modified,675604,2024-06-28 21:35:11.000,2024-06-28
3010384708,37010,1287186,5946927,4,1,Tasks,Modified,675604,2024-06-28 21:55:34.700,2024-06-28
3010384708,37010,1287186,5947960,1,1,Tasks,Modified,684841,2024-06-28 19:24:33.060,2024-06-28
3010384708,37010,1287186,5946787,4,1,Tasks,Modified,675604,2024-06-28 21:21:07.743,2024-06-28
3010384708,37010,1287186,5947468,1,1,Tasks,Modified,00510869,2024-06-28 09:13:26.327,2024-06-28
3010384708,37010,1287186,5947557,1,1,Tasks,Modified,819356,2024-06-28 08:27:46.197,2024-06-28
3010384708,37010,1287186,5947217,2,1,Tasks,Modified,675604,2024-06-29 00:57:32.767,2024-06-29
3010384708,37010,1287186,5947253,1,1,Tasks,Modified,00491900,2024-06-28 21:12:44.927,2024-06-28
3010384708,37010,1287186,5947047,2,1,Tasks,Modified,675604,2024-06-29 02:00:56.133,2024-06-29
3010384708,37010,1287186,5947293,1,1,Tasks,Modified,819356,2024-06-28 09:12:56.960,2024-06-28
3010384708,37010,1287186,5947092,2,1,Tasks,Modified,675604,2024-06-29 00:17:48.243,2024-06-29
3010384708,37010,1287186,5946728,4,1,Tasks,Modified,819356,2024-06-28 11:04:08.233,2024-06-28
3010384708,37010,1287186,5947306,1,1,Tasks,Modified,675604,2024-06-28 16:51:40.770,2024-06-28
3010384708,37010,1287186,5946818,4,1,Tasks,Modified,675604,2024-06-28 21:34:02.433,2024-06-28
3010384708,37010,1287186,5946626,4,1,Tasks,Modified,675604,2024-06-28 23:12:20.037,2024-06-28
3010384708,37010,1287186,5947798,2,1,Tasks,Modified,819356,2024-06-28 09:36:36.337,2024-06-28
3010384708,37010,1287186,5947930,1,1,Tasks,Modified,684841,2024-06-28 17:42:33.987,2024-06-28
3010384708,37010,1287186,5947814,2,1,Tasks,Modified,819356,2024-06-28 09:48:15.020,2024-06-28
3010384708,37010,1287186,5946653,4,1,Tasks,Modified,00491900,2024-06-28 19:30:49.957,2024-06-28
3010384708,37010,1287186,5947324,2,1,Tasks,Modified,675604,2024-06-28 17:40:24.943,2024-06-28
3010384708,37010,1287186,5947094,2,1,Tasks,Modified,675604,2024-06-29 00:11:50.373,2024-06-29
3010384708,37010,1287186,5946623,4,1,Tasks,Modified,819356,2024-06-28 09:15:48.327,2024-06-28
3010384708,37010,1287186,5947435,1,1,Tasks,Modified,00510869,2024-06-28 12:47:37.103,2024-06-28
3010384708,37010,1287186,5947899,1,1,Tasks,Modified,00888296,2024-06-28 17:00:36.113,2024-06-28
3010384708,37010,1287186,5946954,4,1,Tasks,Modified,819356,2024-06-28 11:30:18.313,2024-06-28
3010384708,37010,1287186,5946646,4,1,Tasks,Modified,675604,2024-06-28 23:18:09.597,2024-06-28
3010384708,37010,1287186,5946852,4,1,Tasks,Modified,675604,2024-06-28 21:38:36.707,2024-06-28
3010384708,37010,1287186,5947907,1,1,Tasks,Modified,00888296,2024-06-28 17:34:07.603,2024-06-28
3010384708,37010,1287186,5947427,1,1,Tasks,Modified,00510869,2024-06-28 11:31:20.947,2024-06-28
3010384708,37010,1287186,5947249,1,1,Tasks,Modified,00491900,2024-06-28 21:12:01.380,2024-06-28
3010384708,37010,1287186,5947129,2,1,Tasks,Modified,675604,2024-06-29 01:16:08.677,2024-06-29
3010384708,37010,1287186,5947787,1,1,Tasks,Modified,819356,2024-06-28 10:12:42.617,2024-06-28
3010384708,37010,1287186,5947944,2,1,Tasks,Modified,684841,2024-06-28 17:41:51.053,2024-06-28
3010384708,37010,1287186,5947001,4,1,Tasks,Modified,00888296,2024-06-28 17:51:38.570,2024-06-28
3010384708,37010,1287186,5947071,1,1,Tasks,Modified,675604,2024-06-28 19:49:43.827,2024-06-28
3010384708,37010,1287186,5947297,2,1,Tasks,Modified,819356,2024-06-28 08:55:48.993,2024-06-28
3010384708,37010,1287186,5947928,1,1,Tasks,Modified,684841,2024-06-28 17:42:15.207,2024-06-28
3010384708,37010,1287186,5947067,1,1,Tasks,Modified,675604,2024-06-28 19:31:23.473,2024-06-28
3010384708,37010,1287186,5947055,1,1,Tasks,Modified,675604,2024-06-28 19:08:11.530,2024-06-28
3010384708,37010,1287186,5947497,1,1,Tasks,Modified,644666,2024-06-28 18:41:38.167,2024-06-28
3010384708,37010,1287186,5947259,2,1,Tasks,Modified,00491900,2024-06-28 21:13:41.173,2024-06-28
3010384708,37010,1287186,5946737,4,1,Tasks,Modified,00510869,2024-06-28 11:18:48.997,2024-06-28
3010384708,37010,1287186,5946923,4,1,Tasks,Modified,675604,2024-06-28 22:11:53.000,2024-06-28
3010384708,37010,1287186,5947426,1,1,Tasks,Modified,00510869,2024-06-28 11:29:05.470,2024-06-28
3010384708,37010,1287186,5947087,1,1,Tasks,Modified,675604,2024-06-28 20:23:33.077,2024-06-28
3010384708,37010,1287186,5946661,4,1,Tasks,Modified,819356,2024-06-28 10:56:07.710,2024-06-28
3010384708,37010,1287186,5947476,2,1,Tasks,Modified,00510869,2024-06-28 09:50:59.870,2024-06-28
3010384708,37010,1287186,5947731,2,1,Tasks,Modified,957067,2024-06-28 19:54:37.443,2024-06-28
3010384708,37010,1287186,5947788,1,1,Tasks,Modified,819356,2024-06-28 10:14:13.677,2024-06-28
3010384708,37010,1287186,5947165,2,1,Tasks,Modified,675604,2024-06-28 23:59:55.240,2024-06-28
3010384708,37010,1287186,5947030,4,1,Tasks,Modified,684841,2024-06-28 19:25:35.040,2024-06-28
3010384708,37010,1287186,5947707,1,1,Tasks,Modified,957067,2024-06-28 17:48:01.820,2024-06-28
3010384708,37010,1287186,5947900,1,1,Tasks,Modified,00888296,2024-06-28 17:07:51.133,2024-06-28
3010384708,37010,1287186,5947790,1,1,Tasks,Modified,819356,2024-06-28 10:18:41.787,2024-06-28
3010384708,37010,1287186,5947716,2,1,Tasks,Modified,957067,2024-06-28 20:11:53.223,2024-06-28
3010384708,37010,1287186,5947792,1,1,Tasks,Modified,819356,2024-06-28 10:20:30.003,2024-06-28
3010384708,37010,1287186,5947242,1,1,Tasks,Modified,00491900,2024-06-28 20:08:11.423,2024-06-28
3010384708,37010,1287186,5947485,2,1,Tasks,Modified,00510869,2024-06-28 09:38:10.723,2024-06-28
3010384708,37010,1287186,5947145,2,1,Tasks,Modified,675604,2024-06-29 00:21:02.563,2024-06-29
3010384708,37010,1287186,5946496,1,1,Tasks,Modified,675604,2024-06-28 17:40:10.307,2024-06-28
3010384708,37010,1287186,5947075,1,1,Tasks,Modified,675604,2024-06-28 20:01:50.943,2024-06-28
3010384708,37010,1287186,5947054,1,1,Tasks,Modified,675604,2024-06-28 19:07:57.173,2024-06-28
3010384708,37010,1287186,5947922,2,1,Tasks,Modified,00888296,2024-06-28 18:15:19.523,2024-06-28
3010384708,37010,1287186,5947950,2,1,Tasks,Modified,684841,2024-06-28 17:42:05.223,2024-06-28
3010384708,37010,1287186,5946943,4,1,Tasks,Modified,675604,2024-06-28 22:54:53.837,2024-06-28
3010384708,37010,1287186,5946748,4,1,Tasks,Modified,00510869,2024-06-28 08:35:42.583,2024-06-28
3010384708,37010,1287186,5947251,1,1,Tasks,Modified,00491900,2024-06-28 21:12:37.440,2024-06-28
3010384708,37010,1287186,5946887,4,1,Tasks,Modified,957067,2024-06-28 18:31:51.730,2024-06-28
3010384708,37010,1287186,5946730,4,1,Tasks,Modified,819356,2024-06-28 11:04:03.407,2024-06-28
3010384708,37010,1287186,5946997,4,1,Tasks,Modified,00888296,2024-06-28 18:14:43.937,2024-06-28
3010384708,37010,1287186,5947989,2,1,Tasks,Modified,675604,2024-06-29 02:16:48.600,2024-06-29
3010384708,37010,1287186,5947060,1,1,Tasks,Modified,675604,2024-06-28 19:09:46.413,2024-06-28
3010384708,37010,1287186,5947441,2,1,Tasks,Modified,00510869,2024-06-28 13:06:54.900,2024-06-28
3010384708,37010,1287186,5947043,2,1,Tasks,Modified,675604,2024-06-29 02:01:05.833,2024-06-29
3010384708,37010,1287186,5947791,1,1,Tasks,Modified,819356,2024-06-28 10:18:46.457,2024-06-28
3010384708,37010,1287186,5947793,1,1,Tasks,Modified,819356,2024-06-28 10:20:34.783,2024-06-28
3010384708,37010,1287186,5946765,4,1,Tasks,Modified,644666,2024-06-28 19:37:24.440,2024-06-28
3010384708,37010,1287186,5947450,2,1,Tasks,Modified,00510869,2024-06-28 13:15:20.403,2024-06-28
3010384708,37010,1287186,5947268,2,1,Tasks,Modified,00491900,2024-06-28 23:36:13.337,2024-06-28
3010384708,37010,1287186,5946848,4,1,Tasks,Modified,675604,2024-06-28 21:51:36.273,2024-06-28
3010384708,37010,1287186,5947905,1,1,Tasks,Modified,00888296,2024-06-28 17:26:52.573,2024-06-28
3010384708,37010,1287186,5947051,1,1,Tasks,Modified,675604,2024-06-28 18:55:36.057,2024-06-28
3010384708,37010,1287186,5947818,2,1,Tasks,Modified,819356,2024-06-28 09:48:20.067,2024-06-28
3010384708,37010,1287186,5946944,4,1,Tasks,Modified,675604,2024-06-28 23:01:56.413,2024-06-28
3010384708,37010,1287186,5946999,4,1,Tasks,Modified,00888296,2024-06-28 18:14:53.123,2024-06-28
3010384708,37010,1287186,5947714,2,1,Tasks,Modified,957067,2024-06-28 21:34:35.677,2024-06-28
3010384708,37010,1287186,5947570,2,1,Tasks,Modified,819356,2024-06-28 08:13:42.450,2024-06-28
3010384708,37010,1287186,5947080,1,1,Tasks,Modified,675604,2024-06-28 20:00:26.177,2024-06-28
3010384708,37010,1287186,5947701,1,1,Tasks,Modified,957067,2024-06-28 17:12:11.917,2024-06-28
3010384708,37010,1287186,5947014,4,1,Tasks,Modified,684841,2024-06-28 17:19:04.683,2024-06-28
3010384708,37010,1287186,5947795,1,1,Tasks,Modified,819356,2024-06-28 10:45:16.290,2024-06-28
3010384708,37010,1287186,5947029,4,1,Tasks,Modified,684841,2024-06-28 19:25:41.863,2024-06-28
3010384708,37010,1287186,5947462,1,1,Tasks,Modified,00510869,2024-06-28 08:42:15.950,2024-06-28
3010384708,37010,1287186,5947553,1,1,Tasks,Modified,819356,2024-06-28 08:20:38.007,2024-06-28
3010384708,37010,1287186,5947706,1,1,Tasks,Modified,957067,2024-06-28 17:42:30.543,2024-06-28
3010384708,37010,1287186,5947280,2,1,Tasks,Modified,00491900,2024-06-28 21:13:34.550,2024-06-28
3010384708,37010,1287186,5947117,2,1,Tasks,Modified,675604,2024-06-29 01:30:49.163,2024-06-29
3010384708,37010,1287186,5946648,4,1,Tasks,Modified,675604,2024-06-28 23:17:56.523,2024-06-28
3010384708,37010,1287186,5947946,2,1,Tasks,Modified,684841,2024-06-28 17:41:58.320,2024-06-28
3010384708,37010,1287186,5947965,2,1,Tasks,Modified,684841,2024-06-28 19:26:19.367,2024-06-28
3010384708,37010,1287186,5947201,2,1,Tasks,Modified,675604,2024-06-29 00:51:10.753,2024-06-29
3010384708,37010,1287186,5947979,2,1,Tasks,Modified,684841,2024-06-28 19:26:27.790,2024-06-28
3010384708,37010,1287186,5947096,2,1,Tasks,Modified,675604,2024-06-29 00:11:00.300,2024-06-29
3010384708,37010,1287186,5947315,1,1,Tasks,Modified,675604,2024-06-28 17:22:21.603,2024-06-28
3010384708,37010,1287186,5947053,1,1,Tasks,Modified,675604,2024-06-28 19:07:06.600,2024-06-28
3010384708,37010,1287186,5947197,2,1,Tasks,Modified,675604,2024-06-29 00:48:36.347,2024-06-29
3010384708,37010,1287186,5946660,4,1,Tasks,Modified,819356,2024-06-28 10:56:03.070,2024-06-28
3010384708,37010,1287186,5946655,4,1,Tasks,Modified,00491900,2024-06-28 19:43:59.587,2024-06-28
3010384708,37010,1287186,5947430,1,1,Tasks,Modified,00510869,2024-06-28 11:42:15.290,2024-06-28
3010384708,37010,1287186,5947919,2,1,Tasks,Modified,00888296,2024-06-28 18:15:07.807,2024-06-28
3010384708,37010,1287186,5946933,4,1,Tasks,Modified,819356,2024-06-28 11:25:25.997,2024-06-28
3010384708,37010,1287186,5946975,4,1,Tasks,Modified,675604,2024-06-28 23:12:10.117,2024-06-28
3010384708,37010,1287186,5947906,1,1,Tasks,Modified,00888296,2024-06-28 17:30:06.703,2024-06-28
3010384708,37010,1287186,5947321,1,1,Tasks,Modified,675604,2024-06-28 17:36:55.640,2024-06-28
3010384708,37010,1287186,5947434,1,1,Tasks,Modified,00510869,2024-06-28 12:47:40.617,2024-06-28
3010384708,37010,1287186,5947237,1,1,Tasks,Modified,00491900,2024-06-28 19:55:09.390,2024-06-28
3010384708,37010,1287186,5946754,4,1,Tasks,Modified,00510869,2024-06-28 08:20:42.037,2024-06-28
3010384708,37010,1287186,5947704,1,1,Tasks,Modified,957067,2024-06-28 17:32:24.493,2024-06-28
3010384708,37010,1287186,5946673,4,1,Tasks,Modified,675604,2024-06-28 23:38:47.010,2024-06-28
3010384708,37010,1287186,5947961,1,1,Tasks,Modified,684841,2024-06-28 19:24:38.313,2024-06-28
3010384708,37010,1287186,5946647,4,1,Tasks,Modified,675604,2024-06-28 23:16:22.553,2024-06-28
3010384708,37010,1287186,5947070,1,1,Tasks,Modified,675604,2024-06-28 19:52:15.863,2024-06-28
3010384708,37010,1287186,5946750,4,1,Tasks,Modified,00510869,2024-06-28 08:23:28.250,2024-06-28
3010384708,37010,1287186,5947018,4,1,Tasks,Modified,684841,2024-06-28 17:19:12.780,2024-06-28
3010384708,37010,1287186,5946882,4,1,Tasks,Modified,957067,2024-06-28 18:46:12.977,2024-06-28
3010384708,37010,1287186,5946946,4,1,Tasks,Modified,675604,2024-06-28 22:55:18.907,2024-06-28
3010384708,37010,1287186,5947311,1,1,Tasks,Modified,675604,2024-06-28 17:13:54.817,2024-06-28
3010384708,37010,1287186,5946858,4,1,Tasks,Modified,819356,2024-06-28 11:17:01.697,2024-06-28
3010384708,37010,1287186,5946677,4,1,Tasks,Modified,675604,2024-06-28 23:35:32.507,2024-06-28
3010384708,37010,1287186,5947213,2,1,Tasks,Modified,675604,2024-06-29 00:56:20.363,2024-06-29
3010384708,37010,1287186,5947556,1,1,Tasks,Modified,819356,2024-06-28 08:25:00.797,2024-06-28
3010384708,37010,1287186,5946628,4,1,Tasks,Modified,675604,2024-06-28 23:14:33.490,2024-06-28
3010384708,37010,1287186,5947082,1,1,Tasks,Modified,675604,2024-06-28 20:11:00.613,2024-06-28
3010384708,37010,1287186,5946764,4,1,Tasks,Modified,644666,2024-06-28 19:38:21.730,2024-06-28
3010384708,37010,1287186,5947031,4,1,Tasks,Modified,684841,2024-06-28 19:25:48.073,2024-06-28
3010384708,37010,1287186,5947528,2,1,Tasks,Modified,644666,2024-06-28 19:56:10.417,2024-06-28
3010384708,37010,1287186,5947334,2,1,Tasks,Modified,675604,2024-06-28 17:43:18.507,2024-06-28
3010384708,37010,1287186,5947971,2,1,Tasks,Modified,684841,2024-06-28 19:26:12.850,2024-06-28
3010384708,37010,1287186,5947474,2,1,Tasks,Modified,00510869,2024-06-28 09:25:31.613,2024-06-28
3010384708,37010,1287186,5947555,1,1,Tasks,Modified,819356,2024-06-28 08:22:30.077,2024-06-28
3010384708,37010,1287186,5947500,1,1,Tasks,Modified,644666,2024-06-28 18:51:10.323,2024-06-28
3010384708,37010,1287186,5947727,2,1,Tasks,Modified,957067,2024-06-28 19:55:00.987,2024-06-28
3010384708,37010,1287186,5946644,4,1,Tasks,Modified,675604,2024-06-28 23:28:03.550,2024-06-28
3010384708,37010,1287186,5946643,4,1,Tasks,Modified,675604,2024-06-28 23:27:37.103,2024-06-28
3010384708,37010,1287186,5946791,4,1,Tasks,Modified,675604,2024-06-28 21:31:16.237,2024-06-28
3010384708,37010,1287186,5946995,4,1,Tasks,Modified,00888296,2024-06-28 17:45:34.607,2024-06-28
3010384708,37010,1287186,5947229,2,1,Tasks,Modified,675604,2024-06-29 00:53:17.883,2024-06-29
3010384708,37010,1287186,5947316,1,1,Tasks,Modified,675604,2024-06-28 17:22:55.020,2024-06-28
3010384708,37010,1287186,5947314,1,1,Tasks,Modified,675604,2024-06-28 17:19:48.837,2024-06-28
3010384708,37010,1287186,5947505,1,1,Tasks,Modified,644666,2024-06-28 19:14:17.550,2024-06-28
3010384708,37010,1287186,5947551,1,1,Tasks,Modified,819356,2024-06-28 08:16:04.817,2024-06-28
3010384708,37010,1287186,5947438,2,1,Tasks,Modified,00510869,2024-06-28 13:05:39.333,2024-06-28
3010384708,37010,1287186,5946671,4,1,Tasks,Modified,675604,2024-06-28 23:38:32.323,2024-06-28
3010384708,37010,1287186,5947068,1,1,Tasks,Modified,675604,2024-06-28 19:31:44.920,2024-06-28
3010384708,37010,1287186,5947710,2,1,Tasks,Modified,957067,2024-06-28 21:24:11.587,2024-06-28
3010384708,37010,1287186,5947916,2,1,Tasks,Modified,00888296,2024-06-28 18:15:40.567,2024-06-28
3010384708,37010,1287186,5947703,1,1,Tasks,Modified,957067,2024-06-28 17:25:51.727,2024-06-28
3010384708,37010,1287186,5947962,1,1,Tasks,Modified,684841,2024-06-28 19:24:47.057,2024-06-28
3010384708,37010,1287186,5946932,4,1,Tasks,Modified,819356,2024-06-28 11:25:15.280,2024-06-28
3010384708,37010,1287186,5946985,4,1,Tasks,Modified,819356,2024-06-28 11:39:02.963,2024-06-28
3010384708,37010,1287186,5946998,4,1,Tasks,Modified,00888296,2024-06-28 17:51:53.537,2024-06-28
3010384708,37010,1287186,5946979,4,1,Tasks,Modified,675604,2024-06-28 23:04:11.523,2024-06-28
3010384708,37010,1287186,5947466,1,1,Tasks,Modified,00510869,2024-06-28 09:01:26.657,2024-06-28
3010384708,37010,1287186,5947789,1,1,Tasks,Modified,819356,2024-06-28 10:16:28.457,2024-06-28
3010384708,37010,1287186,5947209,2,1,Tasks,Modified,675604,2024-06-29 00:06:55.563,2024-06-29
3010384708,37010,1287186,5946886,4,1,Tasks,Modified,957067,2024-06-28 18:34:16.260,2024-06-28
3010384708,37010,1287186,5946732,4,1,Tasks,Modified,00510869,2024-06-28 11:23:29.417,2024-06-28
3010384708,37010,1287186,5947121,2,1,Tasks,Modified,675604,2024-06-29 01:31:17.920,2024-06-29
3010384708,37010,1287186,5946676,4,1,Tasks,Modified,675604,2024-06-28 23:37:22.170,2024-06-28
3010384708,37010,1287186,5947312,1,1,Tasks,Modified,675604,2024-06-28 17:19:07.693,2024-06-28
3010384708,37010,1287186,5947433,1,1,Tasks,Modified,00510869,2024-06-28 11:55:32.680,2024-06-28
3010384708,37010,1287186,5947033,4,1,Tasks,Modified,684841,2024-06-28 19:25:21.653,2024-06-28
3010384708,37010,1287186,5947938,2,1,Tasks,Modified,684841,2024-06-28 17:41:26.123,2024-06-28
3010384708,37010,1287186,5947238,1,1,Tasks,Modified,00491900,2024-06-28 19:56:29.387,2024-06-28
3010384708,37010,1287186,5947904,1,1,Tasks,Modified,00888296,2024-06-28 17:10:51.313,2024-06-28
3010384708,37010,1287186,5946770,4,1,Tasks,Modified,644666,2024-06-28 19:41:45.107,2024-06-28
3010384708,37010,1287186,5946949,4,1,Tasks,Modified,675604,2024-06-28 22:12:05.840,2024-06-28
3010384708,37010,1287186,5947090,2,1,Tasks,Modified,675604,2024-06-29 01:06:30.520,2024-06-29
3010384708,37010,1287186,5946859,4,1,Tasks,Modified,819356,2024-06-28 11:17:12.210,2024-06-28
3010384708,37010,1287186,5946709,4,1,Tasks,Modified,675604,2024-06-28 23:39:52.180,2024-06-28
3010384708,37010,1287186,5947149,2,1,Tasks,Modified,675604,2024-06-29 00:25:46.280,2024-06-29
3010384708,37010,1287186,5947472,2,1,Tasks,Modified,00510869,2024-06-28 09:42:17.033,2024-06-28
3010384708,37010,1287186,5946714,4,1,Tasks,Modified,675604,2024-06-28 23:39:38.153,2024-06-28
3010384708,37010,1287186,5946654,4,1,Tasks,Modified,00491900,2024-06-28 19:55:00.900,2024-06-28
3010384708,37010,1287186,5947822,2,1,Tasks,Modified,819356,2024-06-28 09:49:23.320,2024-06-28
3010384708,37010,1287186,5947973,2,1,Tasks,Modified,684841,2024-06-28 19:26:57.607,2024-06-28
3010384708,37010,1287186,5947444,2,1,Tasks,Modified,00510869,2024-06-28 13:04:11.450,2024-06-28
3010384708,37010,1287186,5947016,4,1,Tasks,Modified,684841,2024-06-28 17:41:00.343,2024-06-28
3010384708,37010,1287186,5947289,2,1,Tasks,Modified,00491900,2024-06-28 21:13:18.287,2024-06-28
3010384708,37010,1287186,5947189,2,1,Tasks,Modified,675604,2024-06-29 00:47:15.327,2024-06-29
3010384708,37010,1287186,5947177,2,1,Tasks,Modified,675604,2024-06-29 00:57:41.890,2024-06-29
3010384708,37010,1287186,5946817,4,1,Tasks,Modified,675604,2024-06-28 21:33:36.020,2024-06-28
3010384708,37010,1287186,5947969,2,1,Tasks,Modified,684841,2024-06-28 19:26:51.947,2024-06-28
3010384708,37010,1287186,5947255,1,1,Tasks,Modified,00491900,2024-06-28 21:13:10.933,2024-06-28
3010384708,37010,1287186,5946947,4,1,Tasks,Modified,675604,2024-06-28 22:56:34.777,2024-06-28
